id,id_site,id_person,ids,infantdir,song,praat_f0_mean,praat_f0_median,praat_f0_std,praat_f0_min,praat_f0_max,praat_f0_first_quart,praat_f0_third_quart,praat_f0_IQR,praat_f1_mean,praat_f1_median,praat_f1_std,praat_f1_min,praat_f1_max,praat_f1_first_quart,praat_f1_third_quart,praat_f1_IQR,praat_f2_mean,praat_f2_median,praat_f2_std,praat_f2_min,praat_f2_max,praat_f2_first_quart,praat_f2_third_quart,praat_f2_IQR,praat_intensity_mean,praat_intensity_median,praat_intensity_std,praat_intensity_min,praat_intensity_max,praat_intensity_first_quart,praat_intensity_third_quart,praat_intensity_IQR,praat_intensitytravel_mean,praat_intensitytravel_median,praat_intensitytravel_std,praat_intensitytravel_max,praat_intensitytravel_first_quart,praat_intensitytravel_third_quart,praat_intensitytravel_IQR,praat_voweltravel_mean,praat_voweltravel_median,praat_voweltravel_std,praat_voweltravel_max,praat_voweltravel_first_quart,praat_voweltravel_third_quart,praat_voweltravel_IQR,praat_f0travel_mean,praat_f0travel_median,praat_f0travel_std,praat_f0travel_max,praat_f0travel_first_quart,praat_f0travel_third_quart,praat_f0travel_IQR,praat_f0_range,praat_f1_range,praat_f2_range,praat_intensity_range,praat_intensitytravel_range,praat_voweltravel_range,praat_f0travel_range,praat_f0travel_rate_median,praat_f0travel_rate_IQR,praat_voweltravel_rate_median,praat_voweltravel_rate_IQR,praat_intensitytravel_rate_median,praat_intensitytravel_rate_IQR,praat_f0_travel_rate_default,praat_voweltravel_rate_default,praat_intensitytravel_rate_default,mir_attack_mean,mir_attack_std,mir_attack_range,mir_attack_min,mir_attack_1q,mir_attack_med,mir_attack_3q,mir_attack_max,mir_attack_dist,mir_attack_iqr,mir_roughness_mean,mir_roughness_std,mir_roughness_range,mir_roughness_1q,mir_roughness_med,mir_roughness_3q,mir_roughness_max,mir_roughness_dist,mir_rolloff85,mir_inharmonicity,mir_roughness_iqr,mir_tempo,mir_pulseclarity,tm_peak_hz,tm_peak_idx,tm_std_idx,tm_std_hz,npvi_phrase,npvi_total,npvi_num_events
ACO08A,ACO,8,1,1,1,216.5447235,214.215,43.53775388,103.34,411.43,192.0725,242.6225,50.55,607.3316935,555.965,188.8868349,263.67,2001.6,464.47,724.0425,259.5725,1730.367009,1735.95,380.2855829,637.25,3041.28,1502.52,2029.205,526.685,75.33882521,77.105,7.627007825,47.29,91.92,73.1625,79.79,6.6275,4.236440799,0.97,11.08966076,82.34,0.38,3.155,2.775,187.1103518,67.62459686,358.0526965,2317.144074,22.06944765,176.7516993,154.6822516,22.05206134,3.655,54.59539648,306.29,1.24,10.4975,9.2575,308.09,1737.93,2404.03,44.63,82.34,2317.144074,306.29,4.232777778,20.12694444,82.18934656,304.2229139,1.150707071,5.314314574,21.55432854,182.8871203,4.140820915,5.2660828,3.7075474,21.229069,1.1299791,2.7945025,4.3412924,7.3922472,22.359049,244.66127,4.5977449,262.86392,100.99615,1221.8029,3.2959208,16.61743,46.881809,1221.8029,978.65228,4090.1311,0.45387399,43.585888,85.509537,0.058600135,1.3925,17,183.61079,9.6395655,77.933525,77.291611,127
ACO08B,ACO,8,0,1,0,204.0770183,204.51,47.05743316,102.54,436.56,173.605,232.87,59.265,536.2211489,501.18,163.6580572,172.89,1345.07,430.155,584.565,154.41,1759.086638,1805.33,285.2783017,1119.26,2406.42,1547.39,1966.315,418.925,70.84356846,72.06,7.51839725,48.67,85.69,66.48,76.32,9.84,4.807727273,2.31,9.574577388,79.21,1.04,4.7175,3.6775,247.3618332,138.7820306,362.4048107,2462.315633,62.99312653,272.9851689,209.9920423,25.74466942,6.895,51.99116796,264.31,2.9425,15.5875,12.645,334.02,1172.18,1287.16,37.02,79.18,2462.315633,264.31,7.295251462,26.61595785,147.2197921,301.8919199,2.266853147,5.751706379,22.59368994,217.0863595,4.219292838,6.4973893,4.1623387,17.360861,0.71681988,3.5643706,6.0336428,7.9467826,18.077681,108.75037,4.382412,393.6033,146.79138,2040.2974,1.8448399,8.2307692,28.877934,2040.2974,1972.8511,3244.1116,0.4244248,27.033094,100.59176,0.14511287,2.075,30,191.88541,10.07399,62.343922,62.288612,40
ACO08C,ACO,8,0,0,1,195.6956131,191.89,32.30754858,100.82,390.95,173.265,220.5675,47.3025,538.3506607,478.72,208.0484379,130.42,1867.41,407.255,618.475,211.22,1662.575943,1671.65,360.480179,651.42,3638.09,1408.585,1901.87,493.285,68.83523054,70.41,7.415896639,47.54,85.73,65.1,73.91,8.81,3.894415871,1.47,8.688740921,85.73,0.58,3.83,3.25,223.7325655,108.7943805,353.87923,2569.970755,42.28370678,238.315024,196.0313172,25.50934607,4.435,58.66480193,386.26,1.4,10.6975,9.2975,290.13,1736.99,2986.67,38.19,85.73,2569.970755,386.26,3.44,11.97705102,87.31044711,220.2832903,1.181698113,3.959393479,16.33990822,143.310988,2.4945523,5.7711587,3.6804383,18.590532,0.20154776,3.1109171,5.2324686,7.6117215,18.79208,649.54272,4.5008044,210.53514,62.01075,1100.1277,0.49383372,3.1596355,12.08394,1100.1277,683.15527,6947.9595,0.45601401,11.590106,81.030533,0.039637521,1.4974999,19,171.972,9.0285292,65.048065,65.468781,338
ACO08D,ACO,8,0,0,0,151.826457,148.54,29.20943668,106.61,465.28,138.7,158.86,20.16,520.0819685,475.65,214.219836,182.06,1742.86,387.9575,571.2775,183.32,1719.035728,1711.595,288.7710591,695.21,2688.06,1571.695,1879.5525,307.8575,65.04714829,65.26,6.086676022,48.45,78.66,61.1525,69.505,8.3525,4.049015152,1.36,10.15314725,71.21,0.51,3.3525,2.8425,276.6331259,115.5720315,431.8617534,2657.762668,55.07322784,276.9799918,221.906764,20.49948864,3.95,51.79291837,465.28,1.395,9.2725,7.8775,358.67,1560.8,1992.85,30.21,71.21,2657.762668,465.28,5.253934582,15.62100585,172.8015899,394.6196878,1.944444444,5.022145594,23.20043941,313.081472,4.582501172,3.3873091,3.637949,14.466507,0.07882151,0.98847294,2.4421618,4.108511,14.545328,134.97791,3.120038,199.22614,23.604578,436.25095,1.6135253,4.3480239,9.3847847,436.25095,283.53513,6793.0107,0.46165922,7.7712598,97.987503,0.033736389,2.1275001,31,180.8878,9.4966087,69.301613,58.353619,87
ACO09A,ACO,9,1,1,1,224.4969804,230.12,43.54196422,108.12,317.23,203.395,254.025,50.63,663.0678552,664.79,227.5707924,197.73,1704.46,501.55,784.53,282.98,1894.056379,1908.64,355.7628544,838.01,2851.3,1705.47,2122.32,416.85,64.14728261,64.76,8.409186115,46.48,81.33,58.3025,70.7725,12.47,6.036972973,2.95,10.81474105,76.7,1.01,6.9,5.89,260.3372566,109.350981,424.274121,2755.0434,53.16933482,277.6623732,224.4930384,49.49256757,4.355,91.37272571,308.68,0.4025,19.8325,19.43,209.11,1506.73,2013.29,34.85,76.68,2755.0434,308.68,6.817454545,44.2262439,158.1013283,338.0894872,4.152959381,6.923374389,54.955641,289.0737239,6.703344275,9.7553282,14.067347,71.107338,1.0758853,3.3460543,5.2494297,9.4633007,72.18322,347.0061,6.1172466,207.88683,35.65416,340.6022,0.012758647,0.59794855,8.7620344,340.6022,457.95627,6774.043,0.39930171,8.7492752,113.06143,0.18819833,1.655,22,170.5977,8.9563789,45.76503,53.722263,48
ACO09B,ACO,9,0,1,0,228.3338525,228.335,27.65112024,107.69,315.88,212.1025,245.7275,33.625,608.4043939,597.515,192.7189993,304.22,1742.43,484.85,675.445,190.595,1722.600833,1609.16,537.9266442,696.87,3143.33,1335.4275,2130.4675,795.04,66.38318519,67.1,5.623946489,47.77,77.09,63.685,70.285,6.6,5.223161765,2.54,11.07463847,69.33,1.225,4.4875,3.2625,308.9104221,117.6690318,479.7469378,2679.003122,43.91012747,294.3290259,250.4188984,31.33227941,7.68,64.65597974,261.61,2.83,14.935,12.105,208.19,1438.21,2446.46,29.32,69.31,2679.003122,261.61,9.105896657,36.67704545,174.6934925,510.3523458,3.535584416,8.673021645,37.56420937,370.3521094,6.262038567,7.2106695,6.2233701,23.145538,1.1971081,2.4900253,4.9413567,10.048289,24.342648,111.51456,7.5582643,168.10596,31.126085,308.68484,0.68571275,1.8079989,5.9770622,308.68484,362.38882,10123.466,0.41824323,5.2913494,129.34787,0.24826577,1.7075,23,195.0421,10.23971,41.26881,43.180943,19
ACO09C,ACO,9,0,0,1,244.8221739,244.46,25.01981015,105.36,309.92,232.3375,260.57,28.2325,542.3351923,509.495,162.1600734,291.78,1223.58,452.3725,561.8425,109.47,1910.353269,1954.895,389.7306048,1075.78,2725.26,1619.1975,2179.7275,560.53,67.58973384,68.45,5.620379385,46.27,77.08,66.16,71.11,4.95,2.804128788,0.725,8.085689936,67.51,0.2875,2.075,1.7875,170.6121626,75.7514744,343.8979692,2722.964031,30.06659766,166.938248,136.8716503,21.02795455,1.82,63.02909805,306.93,0.595,5.4375,4.8425,204.56,931.8,1649.48,30.81,67.51,2722.964031,306.93,1.221521336,5.487444111,56.35588259,129.8562185,0.557747748,1.545897128,10.6924377,86.75403575,1.425862526,9.5076323,11.152033,51.345394,0.534078,4.0537663,6.2867899,11.37637,51.879471,197.4285,7.3226042,166.39241,56.057159,763.37256,0.43913937,1.3224642,3.4838746,763.37256,376.21445,10963.934,0.37920508000000003,3.0447352,169.13,0.27324334,1.025,10,185.53979,9.7408371,54.810059,67.329208,24
ACO09D,ACO,9,0,0,0,224.6399361,218.9,24.11952812,174.9,282.81,206.89,237.75,30.86,587.8987017,548.32,202.8325266,239.1,1579.23,439.57,675.995,236.425,1795.493481,1701.12,397.9688946,984.26,3173.74,1513.465,2089.6775,576.2125,73.62373297,74.97,7.935005481,47.16,86.53,71.035,78.56,7.525,4.890569106,1.62,10.54739265,78.56,0.52,5.21,4.69,238.8994259,109.3590816,390.8056194,3220.781576,34.21227532,257.3588379,223.1465626,28.49444444,4.21,68.71349189,282.81,1.33,9.58,8.25,107.91,1340.13,2189.48,39.37,78.54,3220.781576,282.81,2.957575758,11.70829932,72.80345367,205.4585172,1.4,4.731771772,14.9352983,125.2185911,2.563380682,8.03934,4.3398714,17.127716,1.9478201,4.8987637,7.3692651,11.16798,19.075537,163.68179,6.2692165,547.96826,328.93677,5001.8804,1.8645954,12.760951,62.564354,5001.8804,2700.7407,9551.1533,0.45581582,60.699757,107.56895,0.15063296,1.1825,13,176.2186,9.2514772,72.210281,74.267181,47
ACO10A,ACO,10,1,1,1,261.1931014,263.08,31.88948473,102.32,337.72,239.465,280.12,40.655,615.0472621,554.98,233.2537365,221.64,1791.8,448.365,755.08,306.715,1871.776117,1773.78,448.6365278,1044.02,2953.92,1567.68,2194.19,626.51,69.17368321,69.09,5.044944385,49.87,80.66,67.1275,72.13,5.0025,2.517580952,0.71,8.304506551,78.15,0.32,1.67,1.35,227.9695762,87.41356129,387.4585781,3269.093967,32.9697116,249.491074,216.5213624,13.72342857,2.45,45.27146917,284.2,0.93,6.87,5.94,235.4,1570.16,1909.9,30.79,78.15,3269.093967,284.2,2.231794872,8.359230769,89.28167647,243.7175649,0.651428571,1.890909091,10.26050734,170.4445429,1.882303516,7.1710372,6.9632559,27.373865,0.63748676,1.5428187,4.9266434,9.54387,28.011353,208.78976,8.0010509,241.93854,38.808567,546.05457,0.60151827,4.8520918,18.008976,546.05457,419.95242,4270.2612,0.46313792,17.407457,172.42162,0.21188387,1.13,12,187.79559,9.859271,63.104099,60.723427,52
ACO10C,ACO,10,0,0,1,260.3870432,258.8,35.81286258,175.39,378.48,236.85,281.24,44.39,645.0541313,586.13,254.1719611,171.87,1984.57,474.84,773.735,298.895,1826.458736,1750.85,332.5661552,899.96,3173.7,1626.72,2032.13,405.41,69.46134267,70.775,6.357063368,49.59,80.43,66.885,73.8475,6.9625,3.457604594,1.26,8.303858067,78.31,0.46,3.365,2.905,219.6167239,96.27159915,377.0729018,3381.595479,39.29772032,215.0219438,175.7242235,28.54746514,3.89,71.33213366,367.91,1.28,11.845,10.565,203.09,1812.7,2273.74,30.84,78.31,3381.595479,367.91,2.834285714,9.846314996,67.37493901,142.1622978,0.896,2.648821753,16.47916419,126.7748304,1.995919201,5.499094,3.9081411,23.53356,0.26214632,3.1220357,4.5582576,7.2530761,23.795706,NA,4.1310401,178.18158,25.818069,448.10938,0.73084557000000006,4.8803282,14.549163,448.10938,388.99869,5216.103,0.4539187,13.818317,89.532494,0.18891777,1.1825,13,194.3131,10.20144,67.064896,58.762402,148
ACO10D,ACO,10,0,0,0,235.7993246,230.76,39.85167052,116.46,539.09,211.27,256.34,45.07,622.3081445,559.025,245.9743059,129.21,1988.82,460.775,752.085,291.31,1786.118145,1754.43,339.7898944,900.22,3727.48,1590.315,1931.635,341.32,69.87915547,70.97,7.146761266,49.36,84.31,66.27,74.79,8.52,3.850057471,1.64,8.357716273,74.88,0.6025,4.4825,3.88,238.0134216,99.424639440000007,392.1071236,2467.800441,41.57695471,216.9888795,175.4119247,28.09344828,5.585,67.07129266,484.5,1.895,13.85,11.955,422.63,1859.61,2827.26,34.95,74.88,2467.800441,484.5,4.749351323,14.05576087,81.40027578,223.4718589,1.301352063,3.739039606,17.39143016,147.3437421,2.383402883,5.8877211,4.333446,23.614983,0.38651741,2.8845923,5.2449636,7.6912465,24.001499,161.45752,4.8066545,224.02826,45.514729,353.57315,0.37605789,5.3518205,17.802231,353.57315,543.20178,5065.0552,0.45745918,17.426172,103.77379,0.080558933,1.55,20,184.22639,9.6718864,58.788372,66.922974,67
ACO11A,ACO,11,1,1,1,214.4357895,198.29,30.2064203,179.51,297.76,190.31,235.75,45.44,592.0807309,555.08,178.5771712,310.07,951.61,429.23,766.42,337.19,1922.470299,1972.03,391.1019138,695.33,2806.1,1733.36,2159.54,426.18,59.4752443,60.31,4.058557753,43.97,69.65,58.12,61.63,3.51,2.572833876,1.02,6.183676497,60.09,0.425,2.415,1.99,270.5214084,110.8113038,425.5977276,2342.634453,39.47257994,309.6104792,270.1378993,14.74309446,1.88,49.53712775,282.75,0.81,4.25,3.44,118.25,641.54,2110.77,25.68,60.09,2342.634453,282.75,1.769411765,4.760467419,101.1727317,345.8588821,0.98,2.193260073,11.76286526,215.8371084,2.052750751,8.028491,5.5559392,20.711308,0.1348916,2.3345089,7.2747569,12.156591,20.846199,204.74142,9.8220825,100.88735,6.2821312,69.318962,0.13597986,0.64585215,1.648509,69.318962,63.608723,8346.6396,0.45650721,1.5125291,105.34654,0.085435271,1.1825,13,168.1917,8.830061,86.029236,82.658989,44
ACO11B,ACO,11,0,1,0,208.89976,190.96,52.57470296,159.75,533.98,178.42,229.87,51.45,597.9829299,540.43,191.7676187,302.65,1226.29,451.27,745.58,294.31,1856.730318,1883.46,333.9416306,1044.58,2827.57,1667.33,2074.82,407.49,58.02385093,59.47,5.006621748,44.82,67.56,54.59,61.61,7.02,4.84797546,1.63,11.05119608,67.56,0.75,4.535,3.785,288.33944,100.6167577,543.334814,2853.164808,48.33381132,228.6371122,180.3033009,39.69527607,3.61,93.96892699,533.98,0.595,10.84,10.245,374.23,923.64,1782.99,22.74,67.55,2853.164808,533.98,6.666666667,29.04884278,181.4050947,446.1507231,4.08,11.41896673,70.61751705,512.9531102,8.624502046,8.6841888,7.2302184,26.376272,1.6769105,3.638679,5.1804094,11.829775,28.053183,176.90869,8.1910954,492.90536,33.751812,259.23273,0.2115784,0.91216147,3.9407225,259.23273,296.76352,10582.56,0.46520978,3.7291441,48.455296,0.13069913,2.075,30,166.35361,8.7335644,82.397079,72.470612,23
ACO11C,ACO,11,0,0,1,269.1273,270.42,43.75866734,104.03,346.92,255.54,301.495,45.955,555.262623,522.765,166.6226154,260.39,1239.09,453.7325,621.2325,167.5,1691.285902,1621.685,370.559169,1067.6,2674.99,1380.815,1942.2575,561.4425,63.98772358,64.22,6.050660418,47.91,76.09,60.93,68.61,7.68,2.693739837,1.49,4.939113612,50.19,0.5,3.31,2.81,213.820779,133.7170402,282.9731944,1989.778153,57.51851102,281.3154762,223.7969652,33.52390244,3.02,81.1454319,319.6,0.79,7.855,7.065,242.89,978.7,1607.39,28.18,50.17,1988.647146,319.6,1.563943662,10.41758558,87.42297723,164.6256339,0.926315789,1.695840245,17.02581677,108.593366,1.368072258,8.3717451,5.78262,20.112675,1.374172,4.6054735,7.1592169,10.18933,21.486847,49.697815,5.5838566,240.42094,24.75561,211.74039,0.47271875,2.7174404,9.7760992,211.74039,303.97684,8876.5586,0.41038668,9.30338,87.72084,0.177899,1.8125,25,192.6133,10.1122,46.039917,49.369621,12
ACO11D,ACO,11,0,0,0,202.1335065,191.42,57.07831936,169.67,567.99,179.63,202.39,22.76,601.2743966,543.26,176.7440099,288.4,1091.2,483.2425,729.9725,246.73,1596.992759,1726.575,379.318019,924.96,2394.23,1213.1975,1872.425,659.2275,58.07722689,58.57,4.582692371,46.65,68.1,55.405,61.055,5.65,3.817310924,2.06,6.693756349,50.42,0.7,4.82,4.12,197.2492949,87.13548366,379.5302562,2631.169841,38.1878075,194.4316981,156.2438906,44.48243697,2.18,97.57506389,567.99,0,6.245,6.245,398.32,802.8,1469.27,21.45,50.4,2631.169841,567.99,2.207058824,7.009777778,87.65339714,185.1034359,2.186666667,4.720708434,41.69065223,184.869632,3.577730741,10.870512,7.5366826,27.02169,0.61325794,4.4714546,10.930603,14.374392,27.634947,165.48109,9.9029369,1165.476,51.783218,301.27924,0.63924724,1.9188943999999999,9.1796408,301.28204,792.12659,10837.931,0.45032606,8.5403929,167.79164,0.279571,1.34,16,151.3775,7.94732,60.420029,73.229195,15
ACO12B,ACO,12,0,1,0,298.7310909,309.98,42.45453872,145.68,358.19,276.995,328.195,51.2,688.0367273,683.27,240.4376885,275.9,1250.09,501.11,818.425,317.315,2036.797818,2094.35,413.1741547,783.67,3033.84,1815.335,2263.08,447.745,76.84357143,79.195,6.320063414,61.15,84.12,72.7125,81.8625,9.15,3.729464286,1.365,9.500059027,70.07,0.585,3.13,2.545,312.5825516,149.8135171,423.4026943,2153.519241,75.96940561,336.4999956,260.5305899,20.68517857,8.695,47.15347742,302.52,3.4425,15.805,12.3625,212.51,974.19,2250.17,22.97,70.07,2153.39887,302.52,10.02044444,23.52431278,212.4326897,432.551732,2.01089701,4.505930736,22.4245856,338.8674727,4.0430732,8.9010916,3.8433988,9.5776453,5.2837114,5.7235632,8.5193138,11.193513,14.861356,18.568821,5.4699492,3042.1304,1169.4983,6190.022,5.736093,173.74023,423.41309,6190.022,13864.852,5305.5796,0.44580159,417.677,123.00396,0.38008842,2.5999999,40,160.5685,8.4298458,28.082207,28.082207,5
ACO12C,ACO,12,0,0,1,263.5487727,259.71,23.56998782,148.62,538.64,250.4,272.155,21.755,646.1615376,597.53,207.3947653,140.28,2066.29,513.585,732.69,219.105,1932.04438,1967.4,472.6716495,642.56,3453.92,1606.36,2280.43,674.07,73.29568277,74.92,5.962532697,51.51,82.33,71.0875,77.275,6.1875,3.428066876,1.02,9.185197679,77.45,0.39,2.95,2.56,215.6214504,98.34722529,379.0681169,2655.490867,34.29689025,226.4891736,192.1922833,19.67516196,2.69,63.19220559,538.64,1.05,6,4.95,390.02,1926.01,2811.36,30.82,77.45,2655.490867,538.64,1.648301887,4.993081081,62.59627912,187.6375328,0.722285714,2.499324675,10.38687376,113.8304625,1.809738489,5.2926373,3.588541,18.403145,0.26769921,3.2056928,4.5107036,6.5465708,18.670843,318.62396,3.340878,773.56525,155.98473,1314.271,3.5651882,22.984188,111.33212,1314.271,1768.1445,4588.4648,0.42028958,107.76694,151.21164,0.092084669,1.3925,17,183.0771,9.6115446,63.452351,71.120285,98
ACO12D,ACO,12,0,0,0,316.3347917,318.175,49.02376944,242.38,444.2,270.8425,350.9025,80.06,827.4763265,719.98,286.681453,397.69,1321.13,608.93,1069.97,461.04,1819.25898,1693.06,391.4121786,1273.58,2508.57,1474.8,2100.03,625.23,73.94264151,75.87,7.31099913,50.76,82.25,70.59,79.14,8.55,2.782352941,1.28,3.896222062,23.66,0.59,3.44,2.85,115.4886858,54.30811802,178.3493314,946.5801947,21.80099967,112.1573094,90.35630969,9.649555556,6.98,9.254046279,46.55,4.49,10.85,6.36,201.82,923.44,1234.99,31.49,23.6,944.5433762,45.88,16.41333333,22.96380952,94.30393895,392.6331738,3.175384615,9.524761905,17.72367347,221.5497238,5.791836735,7.164000164,5.367525992,13.02414601,2.800198846,3.482730731,4.631516202,10.59636088,15.82434486,23.3110624,7.11363015,1015.925304,208.7576696,992.1774412,1.595198697,33.2971953,203.0079668,992.1774412,3684.29111,8186.318207,0.42746868,201.4127681,111.41595,0.41756773,1.76,24,181.157,9.5107441,91.206238,74.647621,7
ACO13A,ACO,13,1,1,1,191.519874,196.7,47.5714506,99.99,561.56,188.23,209.52,21.29,653.5961737,559.65,232.2531741,212.21,1771.59,487.38,874.82,387.44,1792.89062,1762.56,435.5369059,668.3,2889.09,1515.7,2033.405,517.705,69.0662436,70.17,5.071057149,51.55,79.81,67.27,72,4.73,2.299907975,0.67,6.808439694,70.2,0.28,1.93,1.65,218.5155702,92.75486379,353.1297842,2668.657828,28.88217074,250.5669268,221.6847561,25.96306748,2.15,64.19992391,540.08,0.71,6.7525,6.0425,461.57,1559.38,2220.79,28.26,70.2,2668.657828,540.08,1.382287263,6.904993793,57.02363414,166.8450431,0.430241758,1.601520963,13.24865743,111.506005,1.173616827,5.8578296,3.8062372,14.897536,0.61963105,2.9796386,4.5262837,8.5920916,15.517167,263.04504,5.6124525,704.18799,64.890671,570.45813,6.9754949,22.987045,55.209156,570.45813,668.09778,3776.9111,0.4357928,48.233662,105.61061,0.16311866,1.6025,21,171.5647,9.0071468,57.224255,66.066391,82
ACO13B,ACO,13,0,1,0,207.9823404,205.205,39.47904735,101.72,311.79,187.7725,224.5275,36.755,566.649009,517.16,201.025176,254.7,1540.63,458.22,635.45,177.23,1740.6235139999999,1674.65,411.2900604,1106.92,2869.11,1418.92,2047.395,628.475,67.41123894,67.47,5.046551003,56.33,78.82,63.73,71.68,7.95,2.898761062,1.8,6.022164438,59.49,0.61,2.84,2.23,208.5737931,119.2604769,329.321377,2199.232494,44.1168368,243.4715291,199.3546923,36.82973451,5.73,70.44757732,298.42,2.03,11.85,9.82,210.07,1285.93,1762.19,22.49,59.48,2199.232494,298.42,3.681553398,13.62666667,67.06616702,150.2249631,1.045581395,1.782113821,20.31675362,115.0576409,1.599072464,8.1147346,5.1788378,20.750383,2.3230228,5.1760883,7.7421637,9.0419817,23.073406,63.741299,3.8658934,331.53601,26.870388,133.9767,3.2088916,7.2653508,24.044182,133.9767,516.32379,4236.6577,0.45308667,20.835291,74.746353,0.14818674,3.1775,51,190.32829,9.9922333,58.780945,65.792435,16
ACO13C,ACO,13,0,0,1,245.4413898,245.45,30.04492389,125.47,514.41,225.82,264.43,38.61,625.5270141,572.24,207.4462555,228.99,1648.79,480.64,781.87,301.23,1674.643624,1681.93,408.0605949,646.21,2846.44,1373.02,1935.38,562.36,68.36351852,69.27,4.800011395,52.87,77.92,66.11,71.61,5.5,3.099648799,1.28,7.392296605,71.41,0.54,2.9625,2.4225,247.9358872,125.7686336,370.4487698,3026.464614,45.96755733,296.7668387,250.7992814,32.05707948,3.145,77.37102111,514.41,0.88,10.0275,9.1475,388.94,1419.8,2200.23,25.05,71.41,3026.464614,514.41,2.344951107,9.779088002,93.55918849,233.3681826,0.904429825,2.818408625,19.67811932,152.1945246,1.902707916,7.3977971,5.2155266,24.948917,0.42008287,3.1330037,6.2682724,10.489376,25.368999,681.9342,7.3563719,565.82074,79.415588,1137.1335,3.3104095,14.283823,36.081646,1137.1335,940.29077,11797.63,0.43437085,32.771236,61.153488,0.093268365,2.1275001,31,181.5408,9.5308933,66.885155,66.750099,129
ACO14A,ACO,14,1,1,1,161.6494234,159.52,20.68550534,79.57,217.67,150.03,173.605,23.575,643.8565253,584.68,220.5301873,217.13,1436.4,485.65,760.41,274.76,1794.135937,1812.86,270.8306557,647.69,2507.94,1658.965,1971.62,312.655,75.87115804,77.155,5.127341885,59.96,85.27,73.225,79.7275,6.5025,4.281311914,0.9,13.4066215,83.14,0.31,2.605,2.295,219.471233,109.0767954,355.9962304,2395.275608,45.77009702,231.996772,186.226675,15.41147256,1.94,42.82581562,209.77,0.69,4.605,3.915,138.1,1219.27,1860.25,25.31,83.14,2395.275608,209.77,2.102857143,6.510076636,135.0959202,281.9096582,1.102222222,3.583356851,15.00716311,213.7135552,4.168994623,4.9420433,2.7362905,14.745058,0.49689439,2.7875438,5.0021162,6.6224432,15.241952,210.46095,3.8348997,1142.8533,225.84212,2321.2466,26.608908,98.605042,223.01407,2321.2466,3238.355,4736.8633,0.46326727,196.40515,100.89583,0.17487313,1.6025,21,186.56239,9.7945242,43.074783,50.767605,64
ACO14B,ACO,14,0,1,0,195.2728972,190.93,46.24513927,97.58,292.85,158.47,227.02,68.55,622.9295495,584.74,178.6982067,253.93,1286.9,503.34,688.515,185.175,1820.812973,1831.7,309.39029,1142.08,2413.7,1573.165,2049.495,476.33,75.93530973,77.17,5.597769656,59.83,84.51,72.49,80.54,8.05,9.984,3.08,21.02635247,80.57,1.025,5.53,4.505,360.379376,163.016903,521.9489988,2038.905589,55.06056197,371.6318909,316.571329,34.67641667,12.31,62.72180877,287.13,3.83,21.2725,17.4425,195.27,1032.97,1271.62,24.68,80.57,2038.905589,287.13,30.38666667,78.95118227,359.3949559,1098.502691,7.038181818,15.87323077,74.47284116,773.9691296,21.44214765,5.3518319,3.9494541,14.37123,0.14052019,1.821852,5.8829141,6.848732,14.51175,78.804207,5.0268798,1115.7078,240.94223,1595.7048,6.5336123,57.318867,206.60582,1595.7048,4723.7754,5797.4785,0.4761112,200.0722,127.43955,0.16251302,1.34,16,173.50951,9.1092491,64.988258,74.855721,16
